Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
6000226	6000226	Transporto iðlaidø bei specialiøjø lengvøjø automobiliø ásigijimo iðlaidø kompensacijos	*			...Taip..	
6000227	6000227	Globos iðmokos tikslinis priedas (Valstybës biudþetas)	*			.....	
6000230	6000230	Iðmokø vaikams administravimas (Socialinës paramos centras)	*			.....	
6000240	6000240	Iðmokø vaikams administravimas (Departamentas)	*			.....	
6000250	6000250	Ðalpos iðmokos	*			.....	
6000260	6000260	Ðalpos iðmokø administravimas (Socialinës paramos centras)	*			.....	
6000270	6000270	Ðalpos iðmokø administravimas (Departamentas)	*			.....	
6000280	6000280	Transporto iðlaidø kompensacijos neágaliesiems	*			.....	
6000290	6000290	Iðmokos neágaliesiems (Neágaliøjø reikalø departamento prie SADM lëðos)	*			.....	
6000300	6000300	Vienkartinës paðalpos ginkluoto pasiprieðinimo (rezistencijos) dalyviams ir þuvusiø rezistentø ðeimoms	*			....Taip.	
6000310	6000310	Vienkartiniø paðalpø ginkluoto pasiprieðinimo (rezistencijos) dalyviams ir þuvusiø rezistentø ðeimoms administravimas	*			.....	
6000320	6000320	Vienkartinës kompensacijos asmenims, suþalotiems atliekant bûtinàjà karinæ tarnybà sovietinëje armijoje ir þuvusiøjø ðeimoms	*			.....	
6000330	6000330	Vienkartiniø kompensacijø asmenims, suþalotiems atliekant bûtinàjà karinæ tarnybà sovietinëje armijoje ir þuvusiøjø ðeimoms administravimas	*			.....	
6000340	6000340	Kompensacijos uþ komunalines paslaugas privalomosios pradinës karo tarnybos kariams	*			....Taip.	
6000350	6000350	Kompensacijø uþ komunalines paslaugas privalomosios pradinës karo tarnybos kariams administravimas	*			.....	
6000360	6000360	Parama integracijai uþsienieèiams, gavusiems prieglobstá	*			.....	
6000370	6000370	Paramos integracijai uþsienieèiams, gavusiems prieglobstá, administravimas (Socialinës paramos centras)	*			.....	
6000380	6000380	Skaitmeninës televizijos priëmimo árangai ásigyti, kompensavimas maþas pajamas gaunantiems bendrai  gyvenantiems asmenims ir vieniems gyvenantiems asmenims (LRV 2010-01-20 nutarimas Nr. 81)	*			.....	
6000381	6000381	Skaitmeninës televizijos priëmimo árangai ásigyti, kompensavimo maþas pajamas gaunantiems bendrai  gyvenantiems asmenims ir vieniems gyvenantiems asmenims administravimas  (LRV 2010-01-20 nutarimas Nr. 81)	*			.....	
6000390	6000390	Dienos centro "Ðviesa" iðlaikymas (Savivaldybës lëðos)	*			.....	
6000400	6000400	Vilniaus miesto vaikø ir jaunimo pensiono iðlaikymas (Savivaldybës lëðos)	*			.....	
6000401	6000401	Globos namø vaikams ir jaunimui, turintiems negalià, modernizavimas	*			.....	
6000410	6000410	Biudþetinës ástaigos Valakampiø socialiniø paslaugø namø iðlaikymas (Savivaldybës lëðos)	*			....Taip.	
6000411	6000411	Biudþetinës ástaigos Valakampiø socialiniø paslaugø namø savarankiðko gyvenimo namø ir trumpalaikës globos centro ákûrimas (Savivaldybës biudþeto lëðos)	*			....Taip.	
6000412	6000412	Biudþetinës ástaigos Valakampiø socialiniø paslaugø namø grupiniai gyvenimo namai (Savivaldybës biudþeto lëðos)	*			.....	
6000420	6000420	Fabijoniðkiø socialiniø paslaugø namø iðlaikymas (Savivaldybës lëðos)	*			.....	
6000430	6000430	Vilniaus miesto kriziø centro iðlaikymas (Savivaldybës lëðos)	*			.....	
6000431	6000431	Grupinio gyvenimo namø vaikams, kriziø tarnybos ir laikino  apgyvendinimo namø motinoms ir vaikams ákûrimas (Savivaldybës biudþeto lëðos)	*			.....	
6000440	6000440	Vilniaus miesto nakvynës namø iðlaikymas (Savivaldybës lëðos)	*			.....	
6000450	6000450	Kitos bendros valstybës paslaugos (Socialinës paramos centras)	*			.....	
6000460	6000460	Vilniaus miesto socialinës paramos centro Paslaugø namuose tarnybos iðlaikymas	*			.....	
6000470	6000470	Vilniaus miesto socialinës paramos centro iðlaikymas (Savivaldybës lëðos)	*			.....	
6000471	6000471	Socialinës prieþiûros socialinës rizikos ðeimoms finansavimas ið savivaldybës lëðø (Socialinës paramos centras)	*			.....	
6000472	6000472	Socialiniø iðmokø bei kompensacijø administravimas (Socialinës paramos centras)	*			.....	
6000473	6000473	Savarankiðko gyvenimo  namø „Savi namai“ ir dienos centro psichikos negalià  turintiems asmenims ákûrimas (Savivaldybës biudþeto lëðos)	*			....Taip.	
6000480	6000480	Vilniaus Þolyno vaikø socialinës globos namø iðlaikymas (Savivaldybës biudþeto lëðos)	*			.....	
6000490	6000490	Vilniaus Minties vaikø socialinës globos namø iðlaikymas (Savivaldybës biudþeto lëðos)	*			.....	
6000500	6000500	Vilniaus Antakalnio vaikø socialinës globos namø  iðlaikymas (Savivaldybës biudþeto lëðos)	*			.....	
6000510	6000510	Vilniaus vaikø socialinës globos namø „Gilë“ iðlaikymas (Savivaldybës biudþeto lëðos)	*			.....	
6000511	6000511	VðÁ Vilniaus miesto klinikinës ligoninës medicininës árangos ásigijimas (Savivaldybës biudþeto lëðos)	*			.....	
6000520	6000520	Vilniaus Þolyno vaikø socialinës globos namø iðlaikymas (Valstybës biudþetas)	*			.....	
6000521	6000521	Vilniaus Minties vaikø socialinës globos namø iðlaikymas (Valstybës biudþetas)	*			.....	
6000522	6000522	Vilniaus Antakalnio vaikø socialinës globos namø iðlaikymas (Valstybës biudþetas)	*			.....	
6000523	6000523	Vilniaus vaikø socialinës globos namø „Gilë“ iðlaikymas (Valstybës biudþetas)	*			.....	
6000530	6000530	Dienos centro „Ðviesa“ iðlaikymas (Valstybës biudþetas)	*			.....	
6000531	6000531	Vilniaus miesto vaikø ir jaunimo pensiono iðlaikymas (Valstybës biudþetas)	*			.....	
6000532	6000532	Pensiono „Vilties namai“ iðlaikymas (Valstybës biudþetas)	*			.....	
6000533	6000533	Fabijoniðkiø socialiniø paslaugø namø iðlaikymas (Valstybës biudþetas)	*			.....	
6000534	6000534	Vilniaus miesto motinos ir vaiko pensiono iðlaikymas (Valstybës biudþetas)	*			.....	
6000535	6000535	Vilniaus miesto nakvynës namø iðlaikymas (Valstybës biudþetas)	*			.....	
6000536	6000536	Socialinës paramos centro Paslaugø namuose tarnybos iðlaikymas (Valstybës biudþetas)	*			.....	
6000537	6000537	Vilniaus miesto socialinës paramos centro iðlaikymas (Valstybës biudþetas)	*			.....	
6000538	6000538	Socialinës prieþiûros socialinës rizikos ðeimoms finansavimas (Socialinës paramos centras) (Valstybës biudþetas)	*			.....	
6000540	6000540	Socialinës paramos centro iðlaikymas (Tarpusavio atsiskaitymai)	*			.....	
6000550	6000550	Dienos centro "Ðviesa" specialioji programa	*			....Taip.	
6000551	6000551	Socialinës globos ástaigø specialiosios programos likuèiai	*			.....	
6000560	6000560	Vilniaus miesto vaikø ir jaunimo pensiono specialioji programa	*			.....	
6000570	6000570	Biudþetinës ástaigos Valakampiø socialiniø paslaugø namø specialioji programa	*			....Taip.	
6000580	6000580	Fabijoniðkiø socialiniø paslaugø namø specialioji programa	*			.....	
6000590	6000590	Vilniaus miesto kriziø centro specialioji programa	*			.....	
6000600	6000600	Vilniaus miesto nakvynës namø specialioji programa	*			.....	
6000610	6000610	Vilniaus miesto socialinës paramos centro specialioji programa	*			....Taip.	
6000620	6000620	VðÁ mokymo centro "Mes esame" finansavimas (Departamentas)	*			.....	
6000630	6000630	VðÁ Markuèiø  dienos veiklos centro finansavimas (Departamentas)	*			.....	
6000640	6000640	VðÁ Vyrø kriziø ir informacijos centro finansavimas (Departamentas)	*			.....	
6000650	6000650	VðÁ Vilniaus psichosocialinës reabilitacijos centro finansavimas (Departamentas)	*			.....	
6000660	6000660	Nevalstybiniø organizacijø vaikø dienos centrø finansavimas (Departamentas)	*			.....	
6000670	6000670	Socialinës paslaugos (Departamentas)	*			.....	
6000671	6000671	Socialiniø akcijø organizavimas (Departamentas)	*			.....	
6000680	6000680	Socialiniø projektø finansavimas (Departamentas)	*			.....	
6000681	6000681	Socialinës reabilitacijos paslaugø neágaliesiems bendruomenëje projektø finansavimas (Departamentas)	*			.....	
6000682	6000682	Socialinës reabilitacijos paslaugø neágaliesiems bendruomenëje projektø finansavimas (Valstybës biudþetas)	*			.....	
6000689	6000689	Administracijos direktoriaus 2009-12-18d. ásakymas Nr. 30-2195 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000690	6000690	Administracijos direktoriaus 2009-04-21 ásakymas Nr. 30-667 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000691	6000691	Administracijos direktoriaus 2009-05-08 ásakymas Nr. 30-809 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000692	6000692	Administracijos direktoriaus 2009-05-25 ásakymas Nr. 30-902 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000693	6000693	Administracijos direktoriaus 2009-06-16 ásakymas Nr. 30-1095 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000694	6000694	Administracijos direktoriaus 2009-07-10 d. ásakymas Nr. 30-1221 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000695	6000695	Administracijos direktoriaus 2009-09-14 ásakymas Nr. 30-1539 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000696	6000696	Administracijos direktoriaus 2009-10-26d. ásakymas Nr. 30-1871 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000697	6000697	Administracijos direktoriaus 2009-11-13d. ásakymas Nr. 30-2002 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000698	6000698	Administracijos direktoriaus 2009-11-30d. ásakymas Nr. 30-2101 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000699	6000699	Administracijos direktoriaus 2009-12-14d. ásakymas Nr. 30-2172 (Socialiniø paslaugø ástaigø rëmimas)	*			.....	
6000700	6000700	Socialiniø paslaugø projektø finansavimas ið valstybës biudþeto lëðø (Departamentas)	*			.....	
6000710	6000710	Butø ðildymo ir kitø paslaugø iðlaidoms apmokëti kai savivaldybës butai neiðnuomoti (skolintos lëðos)	*			.....	
6000719	6000719	Bûsto nuomos ar iðperkamosios bûsto nuomos mokesèiø dalies kompensavimas	*			.....	
600071B	600071B	Nenaudojama				.....	
6000720	6000720	Socialinio bûsto statyba ir pirkimas, gerbûvio darbai	*			.....	
6000721	6000721	Socialinio bûsto nuomos mokesèio kompensavimas (Savivaldybës biudþeto lëðos)	*			.....	
6000722	6000722	Butø ðildymo ir kitø paslaugø iðlaidoms apmokëti kai savivaldybës butai iðnuomoti (Savivaldybës biudþeto lëðos)	*			.....	
6000723	6000723	Politiniø kaliniø ir tremtiniø bei jø ðeimø sugráþimo á Lietuvà ir jø aprûpinimo programos ágyvendinimas (Valstybës investicijø 2012-2014 metø programoje numatytoms kapitalo investicijoms finansuoti (SADM))	*			.....	
6000724	6000724	Socialinio bûsto statyba ir pirkimas, gerbûvio darbai  (Savivaldybës privatizavimo fondas)	*			.....	
6000725	6000725	Bûsto pritaikymas neágaliems þmonëms	*			.....	
6000726	6000726	„Bûsto pritaikymas neágaliems þmonëms“ programos ágyvendinimo administravimo iðlaidoms	*			.....	
6000727	6000727	Politiniø kaliniø ir tremtiniø bei jø ðeimø sugráþimo á Lietuvà ir jø aprûpinimo programos ágyvendinimas	*			.....	
6000728	6000728	„Bûsto pritaikymas neágaliems þmonëms“ programos ágyvendinimas (liftø árengimas)	*			.....	
6000729	6000729	„Bûsto pritaikymas neágaliems þmonëms“ programos ágyvendinimas (liftø árengimas)	*			.....	
600072B	600072B	Nenaudojama				.....	
6000730	6000730	Parama socialiniam bûstui ásigyti	*			.....	
6000731	6000731	Socialinio bûsto statyba ir pirkimas, gerbûvio darbai	*			.....	
6000732	6000732	Politiniø kaliniø ir tremtiniø bei jø ðeimø sugráþimo á Lietuvà ir jø aprûpinimo programos ágyvendinimas	*			.....	
6000733	6000733	Gyvenamøjø namø renovacija	*			.....	
6000734	6000734	Gyvenamøjø namø, butø inventorizacija ir turto vertinimas	*			....Taip.	
6000735	6000735	Savivaldybës socialinio bûsto paprastasis remontas	*			.....	
6000736	6000736	Teismo iðlaidø ir antstoliø paslaugø apmokëjimas	*			....Taip.	
6000737	6000737	Butø ðildymo ir kitø paslaugø iðlaidoms apmokëti kai savivaldybës butai neiðnuomoti	*			.....	
6000738	6000738	Gyventojams iðkedinti ið patalpø	*			.....	
6000739	6000739	Nuomos mokestis vykdant Valstybës garantijà nuomininkams	*			.....	
6000740	6000740	Sveikatos programø finansavimas (Savivaldybës biudþeto lëðos)	*			.....	
6000741	6000741	Greitosios medicinos pagalbos uþtikrinimas kultûriniuose renginiuose Vilniaus mieste	*			.....	
6000742	6000742	Pasaulio sveikatos dienos renginiø organizavimas ir rëmimas	*			.....	
6000750	6000750	Visuomenës sveikatos programø rëmimo specialioji programa (Privalomojo sveikatos draudimo fondo lëðos)	*			.....	
6000751	6000751	VðÁ Savanoriø centro finansavimas (Departamentas)	*			.....	
6000760	6000760	Sveikatos programø finansavimas (Aplinkos apsaugos rëmimo specialiosios programos lëðos)	*			.....	
6000761	6000761	Gyventojø sveikatos apsaugos programø ágyvendinimas (lëðø likutis)	*			.....	
6000770	6000770	Vilniaus priklausomybës ligø centro iðlaikymas	*			.....	
6000771	6000771	Vilniaus miesto priklausomybës ligø centro iðlaikymas (Valstybës biudþetas)	*			.....	
6000780	6000780	Vilniaus priklausomybës ligø centro specialioji programa	*			.....	
6000781	6000781	Vilniaus miesto savivaldybës visuomenës sveikatos biuro specialioji programa	*			.....	
6000790	6000790	Vilniaus sveiko miesto biuro iðlaikymas	*			.....	
6000791	6000791	Vilniaus miesto savivaldybës visuomenës sveikatos biuro visuomenës sveikatos prieþiûros veiklos finansavimas	*			.....	
6000795	6000795	Vilniaus miesto savivaldybës visuomenës sveikatos biuro iðlaikymas (Savivaldybës lëðos)	*			.....	
6000796	6000796	Medicinos personalo iðlaikymas ið privalomojo sveikatos draudimo fondo lëðø (BÁ Vilniaus miesto savivaldybës visuomenës sveikatos biuras)	*			.....	
6000797	6000797	Mokiniø visuomenës sveikatos prieþiûra (Vilniaus miesto savivaldybës visuomenës sveikatos biuras)	*			.....	
6000798	6000798	Visuomenës sveikatos stiprinimas ir stebësena (Vilniaus miesto savivaldybës visuomenës sveikatos biuras)	*			.....	
6000800	6000800	Deratizacijos paslaugos	*			.....	
6000801	6000801	Mirusiøjø palaikø laikino laikymo (saugojimo) paslaugos (Savivaldybës lëðos)	*			.....	
6000802	6000802	Administracijos direktoriaus 2011-03-31 ásakymas Nr. 30-508 (vieðajai ástaigai „TC Verþuva“ pastatui renovuoti)	*			.....	
6000803	6000803	Administracijos direktoriaus 2011-03-31 ásakymas Nr. 30-508 (Pasaulio gydytojø federacijos „Uþ þmogaus gyvybæ“ Lietuvos asociacijai knygelës „Galëjæ gyventi“ leidybai paremti)	*			.....	
6000804	6000804	Administracijos direktoriaus 2011-04-21 ásakymas Nr. 30-648 (Studijø ir mokslo paramos fondui veiklai paremti)	*			.....	
6000805	6000805	Administracijos direktoriaus 2011-07-28 ásakymas Nr. 30-1075 (VðÁ Sapiegos ligoninei)	*			.....	
6000806	6000806	Deratizacijos paslaugos	*			.....	
6000810	6000810	Administracijos direktoriaus 2009-03-26 ásakymas Nr. 30-548 (Sveikatos prieþiûros ástaigø rëmimas)	*			.....	
6000811	6000811	Administracijos direktoriaus 2009-05-08 ásakymas Nr. 30-809 (Sveikatos prieþiûros ástaigø rëmimas)	*			.....	
6000812	6000812	Administracijos direktoriaus 2009-06-16 ásakymas Nr. 30-1095 (Sveikatos prieþiûros ástaigø rëmimas)	*			.....	
6000813	6000813	Administracijos direktoriaus 2009-07-10 d. ásakymas Nr. 30-1221 (Sveikatos prieþiûros ástaigø rëmimas)	*			.....	
6000814	6000814	Administracijos direktoriaus 2009-10-05 ásakymas Nr. 20-1711	*			.....	
6000815	6000815	Administracijos direktoriaus 2009-11-13d. ásakymas Nr. 30-2002	*			.....	
6000816	6000816	Administracijos direktoriaus 2009-12-18d. ásakymas Nr. 30-2195	*			.....	
6000817	6000817	Administracijos direktoriaus 2010-02-26 ásakymas Nr. 30-436 (EPI draugija)	*			.....	
6000818	6000818	Administracijos direktoriaus 2010-02-26 ásakymas Nr. 30-436 (VðÁ „TC Verþuva“)	*			.....	
6000819	6000819	Administracijos direktoriaus 2010-04-09 ásakymas Nr. 30-772 (draugija „Baltø ainiai“)	*			.....	
6000820	6000820	Sveikatos prieþiûros ástaigø iðlaidø padengimas (Savivaldybës lëðos)	*			.....	
6000821	6000821	Administracijos direktoriaus 2010-06-08 ásakymas Nr. 30-1354 3 p.(Studijø ir mokslo paramos fondui paremti)	*			.....	
6000822	6000822	Administracijos direktoriaus 2010-09-21 ásakymas Nr. 30-1760 (Vilniaus epilepsija serganèiøjø draugijai "EPI draugija" paremti)	*			.....	
6000823	6000823	Administracijos direktoriaus 2010-09-21 ásakymas Nr. 30-1760  (Amþinës geltonosios dëmës degeneracijos pacientø draugijai lankstinukø apie amþinës geltonosios dëmës degeneracijos ligà leidybai ið dalies paremti)	*			.....	
6000824	6000824	Administracijos direktoriaus 2010-10-29 ásakymas Nr. 30-1944, 2.1 punktas  (UAB ,,Patys“ apmokëti uþ pirktà mineraliná vandená, kuris kaitros metu nemokamai buvo dalijamas miesto gyventojams)	*			.....	
6000825	6000825	Administracijos direktoriaus 2010-11-30 ásakymas Nr. 30-2086, 4.2 punktas  (VðÁ „Vaikø linija“ savanoriø mokymams organizuoti ir Vaikø linijos mokymo programai sukurti)	*			.....	
6000826	6000826	Administracijos direktoriaus 2010-12-17 ásakymas Nr. 30-2218 (Vieðoji ástaiga Vilniaus ir Alytaus regionø akløjø centras)	*			.....	
6000827	6000827	Administracijos direktoriaus 2011-03-31 ásakymas Nr. 30-508 (Amþinës geltonosios dëmës degeneracijos pacientø draugijai veiklai paremti)	*			.....	
6000828	6000828	Administracijos direktoriaus 2011-03-31 ásakymas Nr. 30-508, (vieðajai ástaigai „Vaikø linija“ veiklai paremti)	*			.....	
6000829	6000829	Administracijos direktoriaus 2011-04-11 ásakymas Nr. 30-562, (vieðajai ástaigai Karoliniðkiø poliklinikai serveriui ásigyti)	*			.....	
6000830	6000830	Vieðosios ástaigos Vilniaus greitosios pagalbos universitetinës ligoninës nebaigto statyti korpuso Vilniuje, Ðiltnamiø g. 29, rekonstravimas ir pritaikymas Priëmimo skyriui*	*			.....	
6000831	6000831	Vieðosios ástaigos Vilniaus greitosios pagalbos universitetinës ligoninës nebaigto statyti korpuso Vilniuje, Ðiltnamiø g. 29, rekonstravimas ir pritaikymas Priëmimo skyriui	*			.....	
6000832	6000832	Vieðosios ástaigos Vilniaus greitosios pagalbos universitetinës ligoninës nebaigto statyti korpuso Vilniuje, Ðiltnamiø g. 29, rekonstravimas ir pritaikymas Priëmimo skyriui	*			.....	
600083B	600083B	Nenaudojama				.....	
6000840	6000840	SÁ „Gydomoji gamyba“ finansavimas (Departamentas)	*			.....	
600084B	600084B	Nenaudojama				.....	
6000850	6000850	Vieðosios ástaigos Vilniaus greitosios pagalbos universitetinës ligoninës nebaigto statyti korpuso Vilniuje, Ðiltnamiø g. 29, rekonstravimas ir pritaikymas Priëmimo skyriui	*			.....	
6000859	6000859	VðÁ Ðeðkinës poliklinikos medicinos árangos atnaujinimas (Valstybës biudþeto lëðos)	*			.....	
600085B	600085B	Nenaudojama				.....	
6000860	6000860	Vieðosios ástaigos Ðeðkinës poliklinikos pastato Vilniuje, Ðeðkinës g. 24, iðoriniø atitvarø rekonstravimas	*			.....	
6000861	6000861	Medicinos technikos ir árangos vieðojoje ástaigoje Ðeðkinës poliklinikoje Vilniuje Ðeðkinës g. 24, atnaujinimas	*			.....	
6000862	6000862	VðÁ Ðeðkinës poliklinikos „Vaikø ambulatoriniø- konsultacijø centrø Vilniaus mieste ákûrimas siekiant pagerinti sveikatos prieþiûros paslaugø prieinamumà ir kokybæ (kofinansavimas Norvegijos fondui) (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000863	6000863	VðÁ Ðeðkinës poliklinikos sveikatos mokymo patalpø árengimas (Valstybës biudþeto lëðos)	*			.....	
6000864	6000864	Medicinos technikos ir árangos vieðojoje ástaigoje Ðeðkinës poliklinikoje Vilniuje, Ðeðkinës g. 24, atnaujinimas (Specialiosios tikslinës dotacijos lëðos)	*			.....	
600086B	600086B	Nenaudojama				.....	
6000870	6000870	Vieðosios ástaigos Vilniaus miesto universitetinës ligoninës Akuðerijos, Naujagimiø ir Vaikø skyriø Vilniuje, Antakalnio g. 57, rekonstravimas ir modernizavimas	*			.....	
6000871	6000871	Vieðosios ástaigos Vilniaus miesto universitetinës ligoninës Akuðerijos, Naujagimiø ir Vaikø skyriø Vilniuje, Antakalnio g. 57, rekonstravimas ir modernizavimas	*			.....	
6000872	6000872	VðÁ Vilniaus miesto universitetinës ligoninës rentgeno aparato ásigijimas (Savivaldybës biudþeto lëðos)	*			.....	
6000880	6000880	VðÁ Vilniaus greitosios pagalbos universitetinës ligoninës medicininë áranga (lizingas: B korpuso 8 aukðtas, A korpuso 7 aukðtas) (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000890	6000890	VðÁ Vilniaus greitosios pagalbos universitetinës ligoninës medicininë áranga (lizingas: B korpuso 1 ir 2 aukðtas) (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000900	6000900	Socialiniø reikalø departamento vieðøjø ástaigø reorganizacija, restruktûrizacija, renovacija ir medicininës árangos ásigijimas (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000901	6000901	Socialiniø reikalø ir sveikatos departamento vieðøjø ástaigø reorganizacija, restruktûrizacija, renovacija ir medicininës árangos ásigijimas (Savivaldybës biudþeto lëðos)	*			.....	
6000910	6000910	Vieðosios ástaigos Mykolo Marcinkevièiaus ligoninës pastatø Vilniuje, Kauno g. 7/2, rekonstravimas ir árangos ásigijimas plëtojant palaikomojo gydymo ir slaugos, reabilitacijos, skubios pagalbos ir laboratorinës diagnostikos paslaugas				.....	
6000920	6000920	VðÁ Vilniaus greitosios pagalbos  universitetinës ligoninës medicininë áranga (lizingas: B korpuso 8 aukðtas, A korpuso 7 aukðtas) (Savivaldybës privatizavimo fondo lëðos)				.....	
6000930	6000930	VðÁ Vilniaus greitosios pagalbos  universitetinës ligoninës medicininë áranga (lizingas: B korpuso 1 ir 2 aukðtas) (Savivaldybës privatizavimo fondo lëðos)				.....	
6000940	6000940	Vieðosios ástaigos Vilniaus greitosios pagalbos universitetinës ligoninës nebaigto statyti korpuso Vilniuje, Ðiltnamiø g. 29, rekonstravimas ir pritaikymas Priëmimo skyriui ir medicininës árangos ásigijimas lizingo bûdu				.....	
6000950	6000950	Socialiniø reikalø departamento vieðøjø ástaigø reorganizacija, restruktûrizacija, renovacija ir medicininës árangos ásigijimas (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000960	6000960	VðÁ Vilkpëdës ligoninës C korpuso priestato statyba prie galerijos tarp korpusø A ir C su lauko inþineriniais tinklais ir techninio projekto paruoðimu bei árangos ásigijimas (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000970	6000970	VðÁ Antakalnio poliklinikos laboratorijos patalpø rekonstrukcija ir árangos ásigijimas (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000971	6000971	VðÁ „Antakalnio poliklinika“ ambulatorinës reabilitacijos plëtra ir renovacija“ (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000980	6000980	VðÁ Vilniaus greitosios medicinos pagalbos stoties ir pastoèiø rekonstravimas bei árangos ásigijimas (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000981	6000981	VðÁ Lazdynø poliklinikos pastatø Erfurto g. 15, Vilniuje, iðoriniø atitvarø renovacija (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6000984	6000984	Magnetinio rezonanso tomografo keitimas VðÁ Centro poliklinikoje, Pylimo g. 3, Vilniuje, siekiant uþtikrinti teikiamø paslaugø kokybæ ir prieinamumà Vilniaus miesto gyventojams (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6000986	6000986	VðÁ Centro poliklinikos Slaugos dienos ir paliatyvios pagalbos mirðtantiems pacientams stacionarø ákûrimas Senamiesèio filiale Pylimo g. 56, bei teikiamø paslaugø prieinamumo ir kokybës gerinimas (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6000989	6000989	VðÁ Vilniaus miesto klinikinës ligoninës Operaciniø, reanimacijos ir hemodializës bloko Antakalnio g. 57, Vilniuje, árengimas (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6000990	6000990	VðÁ Vilniaus universitetinës Antakalnio ligoninës pastatø Vilniuje, Antakalnio g. 124, rekonstravimas ir medicinos árangos ásigijimas (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6000991	6000991	VðÁ Vilniaus miesto universitetinës ligoninës Vaikø ir akuðerijos- ginekologijos korpuso iðoriniø atitvarø ir inþineriniø sistemø rekonstrukcija (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6000992	6000992	VðÁ Vilniaus miesto universitetinës ligoninës Vaikø ir akuðerijos - ginekologijos korpuso iðoriniø atitvarø ir inþineriniø sistemø rekonstrukcija (skolintos lëðos)	*			.....	
6000993	6000993	VðÁ Vilniaus miesto universitetinës ligoninës Vaikø ir akuðerijos - ginekologijos korpuso iðoriniø atitvarø ir inþineriniø sistemø rekonstrukcija	*			.....	
6000994	6000994	VðÁ Vilniaus miesto universitetinës ligoninës Vaikø ir akuðerijos - ginekologijos korpuso iðoriniø atitvarø ir inþineriniø sistemø rekonstrukcija	*			.....	
6000995	6000995	VðÁ Vilniaus universitetinës Antakalnio ligoninës pastatø Vilniuje, Antakalnio g. 124, rekonstravimas ir medicinos árangos ásigijimas (Valstybës biudþetas)	*			.....	
6000996	6000996	VðÁ Vilniaus universitetinës Antakalnio ligoninës energetinio ûkio renovacija (Europos Sàjungos lëðos)	*			.....	
6000997	6000997	VðÁ Vilniaus universitetinës Antakalnio ligoninës energetinio ûkio renovacija (Valstybës biudþetas)	*			.....	
6000998	6000998	E. sveikatos paslaugø gyventojams ir pacientams kûrimas VðÁ Vilniaus miesto universitetinëje ligoninëje, VðÁ Respublikinëje Vilniaus psichiatrijos ligoninëje ir VðÁ Vilniaus universitetinëje Antakalnio ligoninëje (Europos Sàjungos lëðos)	*			.....	
6000999	6000999	E. sveikatos paslaugø gyventojams ir pacientams kûrimas VðÁ Vilniaus miesto universitetinëje ligoninëje, VðÁ Respublikinëje Vilniaus psichiatrijos ligoninëje ir VðÁ Vilniaus universitetinëje Antakalnio ligoninëje (Valstybës biudþetas)	*			.....	
6001000	6001000	VðÁ Grigiðkiø pirminës sveikatos prieþiûros centro restruktûrizacija, renovacija ir medicininës árangos ásigijimas (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6001001	6001001	Palaikomojo gydymo ir slaugos paslaugø kokybës gerinimas ir plëtra VðÁ Grigiðkiø sveikatos prieþiûros centre (Valstybës biudþeto lëðos)	*			.....	
6001002	6001002	Palaikomojo gydymo ir slaugos paslaugø kokybës gerinimas ir plëtra VðÁ Grigiðkiø sveikatos prieþiûros centre (Europos Sàjungos lëðos)	*			.....	
6001003	6001003	Palaikomojo gydymo ir slaugos paslaugø kokybës gerinimas ir plëtra VðÁ Grigiðkiø sveikatos prieþiûros centre (Skolintos lëðos)	*			.....	
6001010	6001010	VðÁ Vilniaus miesto psichikos sveikatos centro patalpø remonto darbai atlaisvinant patalpas SÁ ,,Gydomoji gamyba" (Savivaldybës privatizavimo fondo lëðos)				.....	
6001020	6001020	SÁ ,,Gydomoji gamyba" gamybiniø ir administraciniø patalpø rekonstrukcija (Savivaldybës privatizavimo fondo lëðos)				.....	
